age,income,loan_amount,credit_score,employment_status,loan_term,existing_debts,default
25,60025.88,18560.58,721,Employed,24,19371.56,0
55,63294.17,2000.0,705,Employed,36,21572.27,0
31,26951.22,12765.16,744,Employed,48,13995.68,0
36,90483.52,12932.12,462,Employed,24,20603.92,0
33,42841.99,20582.96,850,Self-Employed,60,2471.18,0
58,107332.54,34918.65,823,Part-Time,24,8092.69,0
22,115515.81,23147.17,700,Part-Time,48,13325.92,0
36,63793.66,31035.62,553,Employed,24,13562.64,0
33,80974.32,23806.91,789,Employed,48,22004.63,0
33,39201.32,28125.48,618,Employed,36,5008.08,0
29,85591.91,34714.15,728,Employed,48,8241.31,0
62,57545.19,11413.47,565,Employed,60,11405.12,0
38,42819.12,10826.06,850,Unemployed,12,8369.67,0
39,62766.63,24019.3,550,Employed,24,4701.62,0
38,58356.3,17966.89,686,Part-Time,12,8664.15,0
65,61871.01,19983.18,489,Employed,36,10281.31,0
36,93742.0,15762.0,676,Employed,48,22132.81,0
36,50367.31,12633.67,642,Part-Time,12,4858.38,0
35,113375.57,32586.88,782,Unemployed,48,17706.29,1
35,36873.51,8101.25,642,Employed,36,20904.95,0
25,110385.76,24177.53,782,Part-Time,60,8411.84,0
48,44587.23,22718.05,588,Employed,36,13819.25,0
22,69974.67,3788.88,655,Part-Time,60,16031.55,0
31,57745.1,10522.98,656,Employed,36,14877.03,0
30,61406.78,12035.78,725,Employed,60,12575.0,0
34,90033.93,23081.26,713,Self-Employed,36,7248.22,0
55,107495.67,14696.68,745,Part-Time,36,16637.2,0
47,99763.12,17229.69,704,Part-Time,48,9378.79,0
65,59878.59,4881.17,740,Employed,36,12200.56,0
36,74606.38,38933.21,599,Part-Time,36,13230.73,0
62,50448.05,18640.76,715,Employed,36,17991.92,0
23,45211.24,22491.01,825,Employed,60,25495.59,0
43,41342.48,13134.37,529,Employed,48,6835.5,0
56,59060.67,12126.35,724,Employed,24,12368.02,0
44,76240.14,35214.16,741,Employed,48,1609.08,0
62,22204.62,2000.0,812,Self-Employed,36,22370.09,0
35,68841.16,20507.82,745,Employed,12,12306.95,0
22,107900.63,7096.46,689,Self-Employed,24,9902.26,0
55,98047.78,14354.99,719,Employed,12,12365.58,0
24,55370.4,12257.15,614,Self-Employed,48,12719.34,0
55,35078.18,9126.2,645,Employed,24,6877.12,0
54,81495.76,18318.98,560,Employed,12,20315.79,0
58,18000.0,2000.0,814,Self-Employed,36,16513.18,0
42,97753.85,15160.6,721,Unemployed,60,17489.19,1
61,64660.31,17187.39,598,Unemployed,36,7239.93,1
28,115782.51,5766.51,704,Employed,36,6861.2,0
40,26825.86,31618.97,784,Unemployed,48,11205.14,1
26,92953.66,12649.87,769,Self-Employed,12,17599.71,0
55,67487.28,15862.64,597,Part-Time,60,15511.87,0
53,61723.74,12670.03,398,Employed,24,6556.21,0
57,35753.91,17265.9,716,Employed,12,16674.33,0
55,84893.7,29773.3,600,Employed,36,5195.15,0
34,86903.43,40257.14,736,Part-Time,12,7368.67,0
24,114628.2,24710.75,766,Employed,24,13104.06,0
62,95201.26,27791.94,780,Employed,48,3799.69,0
43,55152.62,33447.85,837,Self-Employed,36,5255.3,0
25,44903.44,20239.84,791,Unemployed,12,22864.85,1
62,35787.71,32132.26,837,Self-Employed,36,21563.86,1
65,106830.61,25131.61,804,Self-Employed,48,28028.01,0
41,50545.64,19295.89,812,Employed,60,15154.01,0
55,107005.75,21153.07,676,Part-Time,24,16513.35,0
22,83126.8,2000.0,564,Employed,60,10915.3,0
25,78247.57,20629.07,850,Employed,48,9546.9,0
33,62328.29,4106.27,686,Employed,36,18103.41,0
50,86516.82,3372.58,791,Employed,24,21533.84,0
27,69613.23,19735.91,630,Self-Employed,36,17506.57,0
22,60769.67,7973.29,767,Self-Employed,24,6121.3,0
51,87400.12,17935.98,460,Employed,48,14741.37,0
55,66400.7,19245.91,643,Employed,48,6608.95,0
54,50041.63,19647.45,671,Employed,24,9728.5,0
56,84995.67,9862.91,722,Employed,24,23453.59,0
57,68400.36,26088.14,776,Part-Time,60,3602.93,0
48,82222.75,17196.88,582,Self-Employed,36,27180.88,0
44,58653.5,21969.68,739,Employed,36,15846.74,0
59,39771.97,7232.04,790,Employed,60,8737.21,0
36,113376.85,16395.05,850,Part-Time,24,12477.51,0
25,108665.29,27875.65,744,Part-Time,36,7205.25,0
54,92094.62,26731.6,639,Part-Time,48,8171.6,0
33,60304.73,10824.37,566,Employed,36,12513.07,0
65,62492.05,13089.98,845,Employed,36,9697.55,0
39,104558.19,9101.82,746,Employed,60,5469.23,0
59,61154.25,12092.28,678,Part-Time,12,10450.13,0
22,54186.1,5408.39,534,Employed,24,2797.7,0
50,116805.87,16756.42,596,Self-Employed,36,3097.3,0
41,68808.06,23698.25,737,Employed,48,3025.62,0
41,114210.63,10934.52,712,Part-Time,36,23699.27,0
32,35040.2,17184.54,505,Employed,24,14839.37,0
64,82954.62,16015.51,737,Part-Time,36,16171.0,0
38,121777.06,27496.07,539,Employed,36,12078.83,0
59,70743.77,12495.67,802,Part-Time,48,15543.97,0
40,63399.89,12823.06,699,Employed,60,20230.92,0
23,40806.2,10385.81,638,Self-Employed,36,14854.74,0
60,97058.58,7762.41,769,Part-Time,48,23482.31,0
29,50746.8,22762.66,712,Employed,48,11739.7,0
33,67629.79,16784.0,799,Employed,48,16192.39,0
59,39137.44,18493.29,687,Employed,36,16928.09,0
61,108922.37,29471.77,692,Employed,12,5475.68,0
62,98872.13,29988.73,654,Self-Employed,48,12299.19,0
40,69210.38,3183.89,704,Employed,36,0.0,0
55,41146.28,23830.51,833,Employed,36,11090.88,0
35,108397.68,20030.82,635,Employed,24,10046.18,0
54,60851.71,13845.68,738,Employed,12,9627.36,0
43,42369.88,20949.15,601,Employed,24,9147.4,0
23,25947.05,2462.55,494,Self-Employed,24,15583.82,0
39,53850.87,31163.78,699,Employed,24,5799.18,0
42,33634.05,22634.5,713,Part-Time,24,25019.93,1
32,54429.48,10213.22,670,Part-Time,12,15972.37,0
37,88610.22,12731.31,545,Employed,24,6379.24,0
43,60615.0,2671.68,707,Part-Time,60,16530.51,0
23,78892.33,15174.38,704,Self-Employed,36,18963.97,0
27,51916.63,13655.41,600,Self-Employed,36,14583.82,0
55,71629.23,6074.01,558,Employed,48,4959.36,0
36,118022.52,24990.32,657,Self-Employed,36,27661.01,0
48,61287.85,29491.17,739,Employed,12,16476.32,0
46,79610.74,17753.76,717,Employed,36,3266.94,0
45,30861.82,15249.18,601,Employed,36,13463.81,0
39,108002.65,21914.86,692,Employed,36,10457.78,0
42,58069.83,17823.25,760,Self-Employed,24,12044.99,0
58,96263.34,8260.39,574,Employed,36,3643.98,0
64,66920.49,12125.9,686,Employed,24,12380.29,0
32,85289.48,15332.08,801,Part-Time,24,6181.23,0
51,86775.31,20233.68,565,Employed,48,9553.22,0
64,58688.99,18084.03,784,Employed,24,14712.11,0
21,97297.66,19893.32,826,Employed,36,8663.57,0
56,51025.38,4276.55,660,Unemployed,12,9967.05,0
43,89448.36,23986.96,649,Self-Employed,48,17741.62,0
64,60244.87,18030.74,773,Self-Employed,36,5779.82,0
47,78738.95,40974.38,663,Part-Time,48,7461.05,0
58,58450.17,14511.29,468,Self-Employed,36,3217.87,0
28,71249.4,20911.13,671,Part-Time,60,6239.96,0
27,43132.66,43462.97,722,Self-Employed,24,12903.87,1
62,76188.92,19746.82,747,Part-Time,48,16476.25,0
44,71104.7,17391.33,601,Self-Employed,36,6356.83,0
46,56496.16,9117.7,656,Employed,36,16268.69,0
28,68624.3,31754.4,768,Employed,48,12736.51,0
31,73350.11,7568.09,675,Employed,60,2321.78,0
57,54591.07,21844.09,542,Employed,48,13221.92,0
34,66781.04,13738.0,791,Unemployed,36,20360.5,1
47,44861.2,16295.97,661,Part-Time,36,0.0,0
35,128643.33,5184.61,778,Part-Time,24,26036.44,0
32,96477.97,30088.14,554,Self-Employed,36,7726.37,0
28,76827.35,15499.82,669,Part-Time,36,456.26,0
62,99302.82,7064.19,726,Self-Employed,24,12968.96,0
63,20518.69,29274.22,672,Employed,12,17817.61,1
26,18000.0,13462.77,574,Employed,60,10036.97,1
36,60017.72,21011.47,465,Employed,12,14181.19,0
46,35535.9,25572.75,817,Employed,36,26838.16,0
38,64084.86,22266.31,702,Employed,24,13439.58,0
53,75141.42,2000.0,785,Employed,36,32877.41,0
32,93010.36,24258.21,764,Employed,24,20852.41,0
23,41543.4,17094.48,734,Employed,48,12360.75,0
36,79990.77,15038.74,651,Part-Time,24,14040.76,0
47,70359.74,17018.33,724,Employed,24,9763.96,0
29,78687.73,3509.7,809,Part-Time,24,13747.05,0
57,57005.7,19729.54,687,Employed,24,15930.9,0
21,104578.38,5720.48,850,Unemployed,36,9170.95,0
24,67412.28,15427.44,545,Part-Time,24,2340.2,0
43,114354.56,19406.38,535,Part-Time,48,21248.95,0
44,50240.28,27666.33,769,Employed,36,18814.38,0
34,88570.68,10623.48,606,Self-Employed,24,2080.38,0
32,68508.29,31064.29,850,Employed,24,13196.94,0
24,61806.44,26521.68,800,Employed,36,19189.51,0
50,85807.88,14135.31,823,Part-Time,36,18466.1,0
38,62520.66,8021.26,760,Employed,36,7142.21,0
26,18000.0,5005.65,597,Employed,48,18874.82,1
38,18000.0,20445.78,531,Part-Time,12,12105.68,1
63,101810.55,11364.44,815,Employed,36,14720.74,0
32,100756.46,28794.21,545,Self-Employed,36,5563.56,0
61,117183.52,11884.29,823,Employed,24,0.0,0
32,69561.79,9893.96,740,Employed,36,6558.7,0
29,37684.13,20102.64,673,Employed,36,15756.04,0
32,59510.4,11825.58,720,Employed,36,10561.97,0
35,70285.61,18076.95,722,Part-Time,48,16551.34,0
26,44824.04,26873.9,662,Part-Time,12,19743.05,1
47,111214.37,19055.06,808,Employed,36,9686.36,0
36,125987.57,19088.68,805,Employed,48,8997.36,0
53,81957.02,19846.32,694,Part-Time,36,0.0,0
43,69728.41,2762.11,626,Employed,48,1166.28,0
40,37625.83,21526.54,798,Employed,36,2620.49,0
42,108660.85,19439.38,498,Employed,36,15896.47,0
28,71907.67,26036.08,720,Part-Time,12,9756.29,0
53,62770.89,23452.3,747,Employed,36,8260.36,0
25,82029.35,16182.46,605,Employed,36,7458.78,0
53,55357.21,27291.54,768,Unemployed,12,6547.13,1
65,73671.88,15366.32,678,Unemployed,24,18464.23,1
55,33938.33,20224.41,631,Self-Employed,12,12653.43,0
41,97177.18,15199.66,767,Self-Employed,36,18939.29,0
35,67389.72,22155.82,582,Unemployed,12,0.0,1
60,98970.02,14611.59,758,Self-Employed,48,15729.13,0
32,64971.6,32827.96,502,Part-Time,60,8613.45,1
42,66595.01,36156.26,706,Employed,60,10029.69,0
55,39692.06,25865.44,684,Employed,24,21469.78,0
62,88993.92,31871.67,631,Part-Time,36,9271.05,0
62,48104.0,4147.07,715,Self-Employed,60,15443.28,0
24,57839.44,5207.6,673,Employed,48,4874.38,0
61,70026.18,15105.95,775,Self-Employed,24,12252.77,0
26,73030.6,18371.08,730,Part-Time,48,861.27,0
47,27347.58,16216.13,721,Employed,36,11598.82,0
62,64229.85,3220.78,706,Part-Time,48,14697.86,0
50,89880.76,28364.33,638,Employed,60,19744.62,0
63,60541.55,37387.78,653,Self-Employed,60,6274.74,0
36,64381.71,29528.89,702,Unemployed,36,8297.25,1
35,74060.15,27769.71,664,Part-Time,24,7491.15,0
35,66850.99,20035.08,780,Part-Time,36,10221.93,0
36,44237.11,10413.02,688,Self-Employed,36,5252.66,0
51,69091.35,18652.75,714,Employed,36,0.0,0
41,94851.83,36950.29,554,Self-Employed,36,4701.01,0
54,43720.6,14832.11,765,Employed,36,11657.27,0
39,60637.95,13905.38,628,Self-Employed,36,10963.29,0
34,35459.22,27965.73,586,Employed,60,15864.84,1
29,93534.55,28563.17,828,Employed,48,17895.36,0
45,67691.04,10368.88,743,Employed,36,8853.14,0
61,48745.01,15646.64,768,Employed,36,899.82,0
59,72306.64,13482.85,721,Employed,36,14822.54,0
32,39909.99,18627.2,672,Employed,36,11931.34,0
42,44162.61,27933.18,655,Employed,12,10190.9,0
52,33496.66,10763.75,750,Employed,48,20542.98,0
48,43330.52,27806.98,782,Part-Time,48,15153.84,1
24,103933.44,18914.86,674,Employed,36,12860.3,0
47,51672.04,38935.73,850,Part-Time,60,13147.19,1
22,81655.63,20869.48,662,Employed,60,17947.94,0
26,49092.46,17127.73,555,Part-Time,48,7173.13,0
50,88988.34,23172.43,525,Self-Employed,60,5838.46,0
25,44347.95,14965.68,528,Part-Time,36,10361.06,0
36,70980.7,2000.0,643,Part-Time,60,3754.45,0
47,71321.28,15835.31,659,Self-Employed,60,11682.07,0
50,128195.13,15693.36,741,Employed,36,12678.66,0
41,85760.63,3669.14,677,Employed,24,11518.39,0
25,55177.4,17342.68,756,Employed,24,9470.08,0
56,87126.22,2000.0,684,Part-Time,36,23571.07,0
63,123454.36,14870.82,681,Part-Time,48,18584.63,0
60,29259.1,20192.36,628,Employed,36,11320.02,0
54,48937.95,18872.97,808,Self-Employed,48,12651.2,0
39,64077.56,14300.37,542,Employed,48,21634.41,0
60,59572.79,17230.23,707,Self-Employed,24,7908.12,0
42,61681.08,10943.42,664,Self-Employed,24,5240.81,0
27,37394.19,18097.35,750,Employed,48,13588.28,0
59,105098.9,18522.78,678,Part-Time,36,14897.34,0
35,34434.79,9897.75,681,Employed,60,15419.54,0
63,64994.68,20409.29,656,Part-Time,60,17794.44,0
37,96145.76,20353.07,805,Self-Employed,36,6871.96,0
60,69245.38,16504.11,680,Employed,36,2140.85,0
45,45515.15,39789.42,850,Employed,48,7908.03,0
42,36283.11,16733.68,705,Employed,60,16072.89,0
34,64250.02,15486.89,682,Self-Employed,36,5546.72,0
58,51074.26,14198.46,667,Part-Time,60,0.0,0
23,75130.78,9261.55,731,Employed,36,13009.89,0
42,34963.72,24173.08,627,Employed,12,8030.41,0
37,90325.89,11823.78,693,Employed,36,0.0,0
45,72888.74,12888.47,681,Employed,48,12521.16,0
32,74745.91,13155.83,709,Employed,60,9296.09,0
50,106026.92,9135.51,712,Self-Employed,24,23731.88,0
38,59055.11,2240.25,716,Employed,36,12621.91,0
29,51854.58,13833.54,689,Part-Time,36,16102.59,0
29,56305.91,25860.02,821,Employed,60,11879.39,0
52,65186.84,19772.82,718,Self-Employed,48,7817.29,0
32,67725.88,32045.18,850,Employed,24,8586.71,0
34,49232.56,24758.61,684,Employed,60,19566.71,0
49,19422.87,22715.68,766,Employed,48,17234.52,1
35,55976.77,34943.84,615,Self-Employed,60,1579.6,0
38,78995.64,17125.69,806,Unemployed,48,3259.76,0
32,73406.46,18567.68,617,Employed,24,3648.47,0
36,99988.86,17896.82,721,Employed,60,19420.7,0
52,118887.16,31894.08,656,Self-Employed,36,0.0,0
45,88983.34,18022.64,721,Employed,60,17505.42,0
65,104563.02,12165.5,659,Part-Time,24,14788.5,0
55,89169.36,23289.08,609,Employed,48,13027.69,0
21,112747.48,10653.66,656,Part-Time,36,8689.04,0
38,116271.34,22801.24,819,Self-Employed,12,20320.32,0
34,93779.13,21724.57,722,Employed,60,12794.28,0
47,87659.5,16295.38,564,Self-Employed,36,1890.54,0
32,64869.2,23092.3,779,Employed,12,3520.74,0
64,68966.57,4609.89,600,Self-Employed,60,486.7,0
34,61554.07,19466.66,747,Part-Time,36,20402.34,0
44,85531.29,13835.11,730,Self-Employed,36,21969.79,0
26,51991.3,43760.37,735,Employed,60,19603.94,0
61,65222.34,19402.43,847,Employed,36,10998.07,0
62,18000.0,12632.47,605,Employed,12,2015.35,0
56,113077.25,5595.28,735,Self-Employed,48,4621.92,0
36,64488.14,29748.66,793,Self-Employed,48,5077.89,0
23,81389.51,14849.71,622,Employed,24,11680.15,0
52,106444.67,10877.83,613,Part-Time,36,21712.1,0
40,77507.34,21026.69,654,Part-Time,36,21684.63,0
65,106108.59,23847.47,709,Self-Employed,12,8581.65,0
52,38956.55,23705.58,553,Employed,36,0.0,0
45,129934.41,18177.75,730,Employed,60,3831.07,0
65,97177.75,19432.71,553,Employed,36,20320.21,0
57,75230.06,20088.33,796,Part-Time,24,13621.4,0
41,105626.98,21027.57,726,Part-Time,60,9510.48,0
21,40784.13,21823.97,850,Part-Time,36,9022.44,0
25,62784.63,27850.07,740,Employed,60,6744.04,0
40,106106.26,18507.73,653,Self-Employed,60,3573.59,0
46,23323.5,10648.77,608,Part-Time,36,26504.44,1
22,84011.44,16701.37,702,Employed,36,24029.38,0
26,83304.4,24784.03,677,Employed,24,6246.94,0
52,119230.65,2000.0,787,Employed,24,0.0,0
54,30426.11,2000.0,596,Self-Employed,24,13183.13,0
22,110240.78,26264.49,850,Employed,36,10967.72,0
43,56013.23,31681.11,795,Employed,36,16397.0,0
24,58824.76,6613.2,662,Employed,48,17982.25,0
53,39449.89,18904.13,842,Part-Time,24,3809.82,0
58,42803.7,14404.09,610,Part-Time,36,20961.53,1
60,80088.06,15652.53,699,Part-Time,24,9527.87,0
47,42191.7,20749.78,565,Part-Time,24,16255.37,1
49,88507.11,6364.17,846,Self-Employed,48,10169.74,0
62,53425.85,8035.04,532,Part-Time,48,18457.43,1
48,39674.15,15288.74,550,Employed,36,0.0,0
41,56804.77,16691.62,623,Part-Time,36,17168.33,0
54,78417.68,7866.4,799,Part-Time,36,6176.56,0
47,63066.17,25106.83,766,Self-Employed,60,12514.25,0
58,70855.25,14241.95,691,Employed,36,20712.92,0
44,87405.19,14203.64,772,Employed,48,6377.95,0
60,97060.54,20543.93,670,Employed,24,5279.91,0
23,62247.62,16839.83,718,Employed,36,9396.15,0
22,43894.45,25537.29,829,Employed,36,8954.51,0
25,71902.36,9599.2,658,Employed,24,4648.86,0
46,81766.24,5423.52,611,Employed,36,12743.9,0
52,33481.87,15211.91,722,Part-Time,36,13107.19,0
30,47734.79,18542.13,747,Self-Employed,24,15240.92,0
28,52020.33,6833.2,690,Part-Time,60,6263.01,0
59,64804.45,5510.22,770,Employed,12,5391.98,0
54,50974.15,19640.68,662,Employed,60,11169.82,0
50,87676.02,11179.97,691,Employed,36,10284.68,0
42,29871.67,4927.39,714,Part-Time,24,10419.13,0
39,30507.03,26688.07,706,Employed,24,7049.39,0
21,61652.78,12313.85,825,Self-Employed,48,14310.28,0
29,65608.68,28348.3,713,Employed,48,5402.64,0
61,33633.9,18256.24,653,Employed,48,11144.78,0
36,54831.28,20652.83,728,Employed,36,9855.42,0
52,59973.9,16096.5,771,Employed,24,11765.79,0
52,60167.55,2000.0,750,Employed,48,20296.89,0
34,73797.04,7768.92,745,Part-Time,60,2798.5,0
30,53460.53,16868.61,545,Employed,36,0.0,0
52,106945.91,21282.56,456,Employed,48,7840.66,0
25,82205.12,2000.0,795,Employed,36,3940.86,0
43,49822.16,17517.58,719,Unemployed,36,0.0,0
60,72362.79,7899.62,678,Self-Employed,36,24224.45,0
53,73100.38,20111.58,742,Self-Employed,24,15917.97,0
55,100368.04,17825.39,850,Employed,24,16670.1,0
24,54990.44,24691.51,807,Part-Time,48,10001.73,0
29,89183.47,27601.41,767,Employed,60,14945.72,0
33,71046.36,22130.91,600,Part-Time,36,9041.52,0
34,107289.16,25743.54,612,Part-Time,12,17700.25,0
29,102272.29,14846.92,465,Employed,12,13323.46,0
64,74924.48,43408.06,737,Employed,36,11744.32,0
28,63442.93,7030.63,780,Employed,48,12272.5,0
52,82665.15,13250.2,787,Employed,24,22258.15,0
47,65488.75,26112.23,741,Employed,12,13171.32,0
48,112007.68,24774.49,666,Employed,48,4792.74,0
30,71961.75,22386.5,629,Employed,24,14353.34,0
34,59858.93,24077.87,606,Self-Employed,36,15423.28,0
48,58509.62,2000.0,665,Employed,48,10987.03,0
34,39674.11,32303.69,592,Self-Employed,24,11635.28,1
52,83913.98,16164.98,838,Employed,36,4536.49,0
22,49499.72,29213.05,563,Employed,24,12679.53,0
24,97453.71,2000.0,662,Employed,36,3498.63,0
53,37676.62,20309.12,506,Part-Time,60,10244.57,1
48,73181.04,12928.48,707,Employed,48,7314.74,0
22,98755.59,23149.08,680,Self-Employed,12,18880.34,0
61,18000.0,20853.63,648,Part-Time,24,22849.6,1
21,120456.64,21294.43,596,Self-Employed,24,3989.73,0
63,59367.87,8469.52,680,Employed,60,11967.66,0
53,73527.38,17487.28,631,Employed,48,9827.48,0
65,84286.23,16378.5,668,Self-Employed,36,15251.07,0
63,88153.23,22457.79,850,Self-Employed,24,12673.69,0
35,76847.1,26903.67,695,Part-Time,60,9288.37,0
55,94934.61,19354.28,728,Self-Employed,48,12656.25,0
30,82976.77,6514.45,638,Employed,24,10497.44,0
42,114022.03,18968.21,609,Part-Time,36,23123.94,0
31,83058.19,41499.69,678,Self-Employed,36,6444.48,0
42,119115.89,32814.05,850,Unemployed,36,13802.41,0
60,92526.97,2000.0,654,Part-Time,36,15567.43,0
40,24856.25,18570.09,713,Employed,24,15069.34,1
25,135277.57,26389.08,605,Self-Employed,48,9914.77,0
35,55641.4,16359.06,432,Self-Employed,48,21577.92,1
56,107388.6,13859.18,609,Employed,36,0.0,0
44,70669.84,15597.32,850,Employed,36,4342.45,0
46,96527.26,22969.71,734,Employed,12,16644.99,0
40,52788.03,7663.77,828,Employed,36,5839.25,0
34,85643.61,28698.2,649,Self-Employed,48,5430.43,0
47,63670.24,17496.06,468,Employed,36,8729.63,0
49,109475.08,9584.78,580,Part-Time,60,6500.5,0
61,80966.7,28119.15,716,Employed,48,16459.62,0
48,93398.57,4093.82,701,Part-Time,48,18330.83,0
65,18000.0,13003.11,679,Self-Employed,36,12618.21,1
58,67860.68,12854.92,632,Part-Time,24,19382.38,0
24,80263.79,37295.48,765,Employed,60,2294.96,0
38,75590.37,11834.81,635,Unemployed,48,12531.21,1
38,94028.93,2000.0,708,Employed,60,21435.67,0
21,60852.39,12763.66,698,Part-Time,36,18837.99,0
29,71219.68,22099.95,647,Employed,36,22054.06,0
55,99530.67,25056.76,601,Employed,24,7869.68,0
36,18000.0,38488.86,642,Self-Employed,36,18420.33,1
27,84733.76,30662.08,849,Employed,36,9012.57,0
33,61652.88,19691.3,780,Employed,60,16166.07,0
33,47192.05,9977.26,772,Employed,48,21176.14,0
28,78413.61,32616.25,609,Employed,36,6441.53,0
25,100686.28,14682.93,551,Unemployed,36,0.0,1
55,95978.6,12076.58,779,Self-Employed,12,24932.96,0
58,66622.17,14246.34,761,Employed,36,15416.89,0
43,91893.52,6729.41,692,Part-Time,60,11250.44,0
48,91701.7,13814.82,647,Self-Employed,48,10865.95,0
62,67815.72,15902.03,548,Self-Employed,36,0.0,0
58,52672.99,24575.91,758,Self-Employed,60,13461.12,0
22,54119.15,14507.2,787,Employed,12,8286.04,0
63,90946.33,6592.87,619,Employed,60,12367.32,0
24,68946.33,3566.05,611,Part-Time,48,12212.05,0
22,43845.44,19886.13,792,Part-Time,12,0.0,0
39,27878.43,18653.63,622,Part-Time,48,15429.76,1
54,90795.79,13011.19,840,Employed,12,13322.79,0
24,56330.54,13792.89,670,Part-Time,36,14262.89,0
34,78259.69,21496.38,645,Employed,36,10716.06,0
32,100992.67,30514.92,684,Self-Employed,24,12342.46,0
38,37276.89,10978.7,645,Employed,36,13209.66,0
65,68871.57,18800.13,781,Part-Time,36,13919.84,0
35,65732.65,26624.43,760,Unemployed,12,15329.1,1
30,79493.57,11014.97,778,Employed,48,13979.34,0
26,100979.0,17859.31,697,Part-Time,24,24948.1,0
29,36763.7,17658.04,639,Self-Employed,36,6917.9,0
26,84244.95,6198.34,679,Employed,36,9375.32,0
46,95788.09,19516.49,642,Employed,12,23850.7,0
39,65340.57,18283.9,812,Self-Employed,60,10917.78,0
43,66563.83,22995.76,770,Employed,36,18521.47,0
58,80461.23,7318.02,672,Employed,24,12948.53,0
47,78620.43,18089.73,597,Part-Time,36,10405.32,0
27,84558.82,30435.61,819,Self-Employed,36,18903.74,0
37,84032.01,36697.5,692,Part-Time,12,15628.96,0
35,45450.69,29521.16,668,Self-Employed,36,1261.93,0
58,94756.66,7406.36,819,Employed,36,13214.45,0
34,99169.58,22059.47,634,Part-Time,48,5034.57,0
27,74652.07,13651.68,651,Employed,36,20898.07,0
54,32646.12,20555.11,659,Employed,36,24275.13,1
40,67131.36,11050.05,562,Self-Employed,24,25117.81,0
25,74860.15,2578.74,708,Unemployed,24,14502.59,0
